date,capital,position,position_value,total_assets,signal,strategy,dataset
2018-01-22,90853.9265288861,2446,10091.90637814952,100945.83290703563,buy,TA Confluence,train
2018-01-23,90853.9265288861,2446,9993.809707820048,100847.73623670616,hold,TA Confluence,train
2018-01-24,90853.9265288861,2446,10129.50407049362,100983.43059937973,hold,TA Confluence,train
2018-01-25,90853.9265288861,2446,9944.256596861636,100798.18312574775,hold,TA Confluence,train
2018-01-26,90853.9265288861,2446,9841.5781847666,100695.50471365271,hold,TA Confluence,train
2018-01-29,100592.44125726467,0,0.0,100592.44125726467,sell,TA Confluence,train
2018-01-30,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-01-31,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-01,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-02,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-05,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-06,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-07,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-08,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-09,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-12,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-13,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-14,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-15,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-16,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-19,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-20,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-21,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-22,100592.44125726467,0,0.0,100592.44125726467,hold,TA Confluence,train
2018-02-23,90536.09541871498,2455,10056.345838549687,100592.44125726467,buy,TA Confluence,train
2018-02-26,90536.09541871498,2455,10035.514493210641,100571.60991192563,hold,TA Confluence,train
2018-02-27,90536.09541871498,2455,10114.754577991122,100650.84999670609,hold,TA Confluence,train
2018-02-28,90536.09541871498,2455,10333.730669538669,100869.82608825364,hold,TA Confluence,train
2018-03-01,90536.09541871498,2455,10443.35647104874,100979.45188976372,hold,TA Confluence,train
2018-03-02,90536.09541871498,2455,10750.796628915414,101286.89204763039,hold,TA Confluence,train
2018-03-05,90536.09541871498,2455,10666.441218266715,101202.53663698169,hold,TA Confluence,train
2018-03-06,90536.09541871498,2455,10603.896091096012,101139.99150981099,hold,TA Confluence,train
2018-03-07,90536.09541871498,2455,10690.517852164161,101226.61327087914,hold,TA Confluence,train
2018-03-08,90536.09541871498,2455,10781.967414109105,101318.06283282409,hold,TA Confluence,train
2018-03-09,90536.09541871498,2455,10742.807949819062,101278.90336853404,hold,TA Confluence,train
2018-03-12,90536.09541871498,2455,10836.66494442725,101372.76036314222,hold,TA Confluence,train
2018-03-13,90536.09541871498,2455,10750.911579133794,101287.00699784877,hold,TA Confluence,train
2018-03-14,90536.09541871498,2455,10751.041997786691,101287.13741650168,hold,TA Confluence,train
2018-03-15,101539.43358385588,0,0.0,101539.43358385588,sell,TA Confluence,train
2018-03-16,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-19,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-20,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-21,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-22,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-23,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-26,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-27,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-28,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-29,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-03-30,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-02,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-03,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-04,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-05,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-06,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-09,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-10,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-11,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-12,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-13,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-16,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-17,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-18,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-19,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-20,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-23,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-24,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-25,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-26,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-27,101539.43358385588,0,0.0,101539.43358385588,hold,TA Confluence,train
2018-04-30,91387.78219242854,2332,10151.651391427331,101539.43358385586,buy,TA Confluence,train
2018-05-01,91387.78219242854,2332,10258.133008855357,101645.91520128389,buy,TA Confluence,train
2018-05-02,91387.78219242854,2332,10275.617643759642,101663.39983618818,buy,TA Confluence,train
2018-05-03,91387.78219242854,2332,10212.46874069721,101600.25093312575,hold,TA Confluence,train
2018-05-04,91387.78219242854,2332,10206.558271232727,101594.34046366127,hold,TA Confluence,train
2018-05-07,91387.78219242854,2332,10170.126260701441,101557.90845312997,hold,TA Confluence,train
2018-05-08,91387.78219242854,2332,9982.61415701722,101370.39634944576,hold,TA Confluence,train
2018-05-09,91387.78219242854,2332,9938.865991422612,101326.64818385115,hold,TA Confluence,train
2018-05-10,101227.93812464367,0,0.0,101227.93812464367,sell,TA Confluence,train
2018-05-11,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-14,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-15,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-16,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-17,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-18,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-21,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-22,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-23,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-24,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-25,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-28,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-29,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-30,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-05-31,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-01,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-04,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-05,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-06,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-07,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-08,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-11,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-12,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-13,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-14,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-15,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-18,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-19,101227.93812464367,0,0.0,101227.93812464367,hold,TA Confluence,train
2018-06-20,91105.32875448116,2399,10122.609370162512,101227.93812464367,buy,TA Confluence,train
2018-06-21,91105.32875448116,2399,10275.789528934305,101381.11828341546,hold,TA Confluence,train
2018-06-22,91105.32875448116,2399,10450.199937372572,101555.52869185373,hold,TA Confluence,train
2018-06-25,91105.32875448116,2399,10340.745582959955,101446.07433744111,hold,TA Confluence,train
2018-06-26,91105.32875448116,2399,10408.272443602149,101513.60119808331,hold,TA Confluence,train
2018-06-27,91105.32875448116,2399,10069.582969124856,101174.91172360601,hold,TA Confluence,train
2018-06-28,91105.32875448116,2399,9898.675551467795,101004.00430594895,hold,TA Confluence,train
2018-06-29,100854.53856882825,0,0.0,100854.53856882825,sell,TA Confluence,train
2018-07-02,100854.53856882825,0,0.0,100854.53856882825,hold,TA Confluence,train
2018-07-03,100854.53856882825,0,0.0,100854.53856882825,hold,TA Confluence,train
2018-07-04,100854.53856882825,0,0.0,100854.53856882825,hold,TA Confluence,train
2018-07-05,100854.53856882825,0,0.0,100854.53856882825,hold,TA Confluence,train
2018-07-06,90772.6387825726,2358,10081.89978625566,100854.53856882825,buy,TA Confluence,train
2018-07-09,90772.6387825726,2358,9976.096788081379,100748.73557065398,hold,TA Confluence,train
2018-07-10,90772.6387825726,2358,9903.900000310061,100676.53878288266,hold,TA Confluence,train
2018-07-11,90772.6387825726,2358,10047.175410797825,100819.81419337042,hold,TA Confluence,train
2018-07-12,90772.6387825726,2358,10102.917091279387,100875.55587385199,hold,TA Confluence,train
2018-07-13,90772.6387825726,2358,10024.332738544477,100796.97152111707,hold,TA Confluence,train
2018-07-16,90772.6387825726,2358,9885.053192158188,100657.69197473078,hold,TA Confluence,train
2018-07-17,100540.78919327518,0,0.0,100540.78919327518,sell,TA Confluence,train
2018-07-18,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-07-19,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-07-20,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-07-23,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-07-24,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-07-25,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-07-26,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-07-27,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-07-30,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-07-31,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-01,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-02,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-03,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-06,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-07,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-08,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-09,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-10,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-13,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-14,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-15,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-16,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-17,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-20,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-21,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-22,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-23,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-24,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-27,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-28,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-29,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-30,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-08-31,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-03,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-04,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-05,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-06,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-07,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-10,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-11,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-12,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-13,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-14,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-17,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-18,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-19,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-20,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-21,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-24,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-25,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-26,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-27,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-09-28,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-01,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-02,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-03,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-04,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-05,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-08,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-09,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-10,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-11,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-12,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-15,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-16,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-17,100540.78919327518,0,0.0,100540.78919327518,hold,TA Confluence,train
2018-10-18,90487.59406748087,2404,10053.195125794315,100540.78919327518,buy,TA Confluence,train
2018-10-19,90487.59406748087,2404,10061.753481156522,100549.3475486374,buy,TA Confluence,train
2018-10-22,90487.59406748087,2404,9967.49449026352,100455.08855774438,hold,TA Confluence,train
2018-10-23,90487.59406748087,2404,10036.026223236417,100523.62029071728,hold,TA Confluence,train
2018-10-24,90487.59406748087,2404,10030.343147220168,100517.93721470103,hold,TA Confluence,train
2018-10-25,100215.89037324693,0,0.0,100215.89037324693,sell,TA Confluence,train
2018-10-26,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-10-29,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-10-30,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-10-31,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-01,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-02,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-05,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-06,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-07,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-08,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-09,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-12,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-13,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-14,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-15,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-16,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-19,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-20,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-21,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-22,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-23,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-26,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-27,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-28,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-29,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-11-30,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-03,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-04,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-05,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-06,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-07,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-10,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-11,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-12,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-13,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-14,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-17,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-18,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-19,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-20,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-21,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-24,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-25,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-26,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-27,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-28,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2018-12-31,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-01,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-02,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-03,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-04,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-07,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-08,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-09,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-10,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-11,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-14,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-15,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-16,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-17,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-18,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-21,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-22,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-23,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-24,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-25,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-28,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-29,100215.89037324693,0,0.0,100215.89037324693,hold,TA Confluence,train
2019-01-30,90197.67901575082,2897,10018.211357496106,100215.89037324693,buy,TA Confluence,train
2019-01-31,90197.67901575082,2897,10153.28145665321,100350.96047240403,hold,TA Confluence,train
2019-02-01,90197.67901575082,2897,10165.21739065934,100362.89640641016,hold,TA Confluence,train
2019-02-04,90197.67901575082,2897,10105.568026526056,100303.24704227688,buy,TA Confluence,train
2019-02-05,90197.67901575082,2897,10025.1645135044,100222.84352925522,hold,TA Confluence,train
2019-02-06,90197.67901575082,2897,10102.200604439651,100299.87962019048,hold,TA Confluence,train
2019-02-07,90197.67901575082,2897,9941.880297876069,100139.55931362689,hold,TA Confluence,train
2019-02-08,90197.67901575082,2897,9954.972271596258,100152.65128734708,hold,TA Confluence,train
2019-02-11,90197.67901575082,2897,9903.471654974366,100101.15067072518,hold,TA Confluence,train
2019-02-12,90197.67901575082,2897,10031.35018341979,100229.02919917062,hold,TA Confluence,train
2019-02-13,90197.67901575082,2897,10211.048136746022,100408.72715249684,hold,TA Confluence,train
2019-02-14,90197.67901575082,2897,10033.629978836538,100231.30899458737,hold,TA Confluence,train
2019-02-15,90197.67901575082,2897,10155.904188854236,100353.58320460506,hold,TA Confluence,train
2019-02-18,90197.67901575082,2897,10210.161337844082,100407.8403535949,buy,TA Confluence,train
2019-02-19,90197.67901575082,2897,10413.055056122472,100610.73407187329,hold,TA Confluence,train
2019-02-20,90197.67901575082,2897,10586.409960707762,100784.08897645859,hold,TA Confluence,train
2019-02-21,90197.67901575082,2897,10641.338327895637,100839.01734364645,hold,TA Confluence,train
2019-02-22,90197.67901575082,2897,10666.40756353577,100864.0865792866,hold,TA Confluence,train
2019-02-25,90197.67901575082,2897,10639.316126313337,100836.99514206416,hold,TA Confluence,train
2019-02-26,90197.67901575082,2897,10655.382880429652,100853.06189618047,hold,TA Confluence,train
2019-02-27,101064.44800633073,0,0.0,101064.44800633073,sell,TA Confluence,train
2019-02-28,101064.44800633073,0,0.0,101064.44800633073,hold,TA Confluence,train
2019-03-01,101064.44800633073,0,0.0,101064.44800633073,hold,TA Confluence,train
2019-03-04,101064.44800633073,0,0.0,101064.44800633073,hold,TA Confluence,train
2019-03-05,101064.44800633073,0,0.0,101064.44800633073,hold,TA Confluence,train
2019-03-06,101064.44800633073,0,0.0,101064.44800633073,hold,TA Confluence,train
2019-03-07,101064.44800633073,0,0.0,101064.44800633073,hold,TA Confluence,train
2019-03-08,90961.61973912374,2688,10102.828267206985,101064.44800633073,buy,TA Confluence,train
2019-03-11,90961.61973912374,2688,9904.749095707808,100866.36883483155,hold,TA Confluence,train
2019-03-12,90961.61973912374,2688,10036.592785895951,100998.21252501968,hold,TA Confluence,train
2019-03-13,90961.61973912374,2688,10297.242351854647,101258.86209097838,hold,TA Confluence,train
2019-03-14,90961.61973912374,2688,10382.33291623457,101343.95265535831,hold,TA Confluence,train
2019-03-15,90961.61973912374,2688,10605.039295829894,101566.65903495363,hold,TA Confluence,train
2019-03-18,101960.26969380367,0,0.0,101960.26969380367,sell,TA Confluence,train
2019-03-19,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-03-20,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-03-21,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-03-22,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-03-25,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-03-26,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-03-27,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-03-28,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-03-29,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-04-01,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-04-02,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-04-03,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-04-04,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-04-05,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-04-08,101960.26969380367,0,0.0,101960.26969380367,hold,TA Confluence,train
2019-04-09,91765.24625808772,2288,10195.023435715942,101960.26969380365,buy,TA Confluence,train
2019-04-10,91765.24625808772,2288,10237.796583453757,102003.04284154148,hold,TA Confluence,train
2019-04-11,91765.24625808772,2288,10520.252960100759,102285.49921818847,hold,TA Confluence,train
2019-04-12,91765.24625808772,2288,10625.654826571412,102390.90108465913,hold,TA Confluence,train
2019-04-15,91765.24625808772,2288,10567.065522510373,102332.31178059809,hold,TA Confluence,train
2019-04-16,91765.24625808772,2288,10500.36699063251,102265.61324872023,hold,TA Confluence,train
2019-04-17,91765.24625808772,2288,10240.163314439706,102005.40957252742,hold,TA Confluence,train
2019-04-18,91765.24625808772,2288,10264.609917604095,102029.85617569182,hold,TA Confluence,train
2019-04-19,91765.24625808772,2288,10321.870828134619,102087.11708622234,hold,TA Confluence,train
2019-04-22,91765.24625808772,2288,10583.606651561726,102348.85290964945,hold,TA Confluence,train
2019-04-23,91765.24625808772,2288,10763.974961886568,102529.22121997428,hold,TA Confluence,train
2019-04-24,91765.24625808772,2288,10469.362216383739,102234.60847447146,hold,TA Confluence,train
2019-04-25,91765.24625808772,2288,10409.325939899903,102174.57219798763,hold,TA Confluence,train
2019-04-26,91765.24625808772,2288,10296.971105355478,102062.2173634432,hold,TA Confluence,train
